"GEOID","county","time_to_work","hh_income_med","hh_total","hh_low_income","population","old","hh_low_income_prop","old_prop","old_prop_high","income_q"
"17111","McHenry County, Illinois",137640,98907,118287,2952,311747,51962,0.0249562504755383,0.166680032205603,1,1
"17113","McLean County, Illinois",69391,70674,68879,3595,171141,24872,0.052192976088503,0.145330458510819,1,3
"17115","Macon County, Illinois",39946,60332,43718,3951,101483,21394,0.0903746740473032,0.210813633810589,1,4
"17119","Madison County, Illinois",109685,66996,110080,5978,263864,49268,0.0543059593023256,0.186717399872662,1,3
"17143","Peoria County, Illinois",71930,65301,78636,5779,178383,33120,0.0734905132509283,0.185667916785792,1,4
"17161","Rock Island County, Illinois",61269,62086,62373,4407,141527,29308,0.070655572122553,0.207084160619528,1,4
"17163","St. Clair County, Illinois",98400,67395,101870,6339,252671,44573,0.0622263669382546,0.176407264783058,1,3
"17167","Sangamon County, Illinois",77825,73784,82193,4607,194534,38130,0.0560510019101383,0.196006867694079,1,3
"17179","Tazewell County, Illinois",54636,72930,54400,2121,129911,26143,0.0389889705882353,0.201237770473632,1,2
"17183","Vermilion County, Illinois",27739,51515,30967,1999,72337,14701,0.0645525882390932,0.203229329388833,1,3
"17197","Will County, Illinois",301149,96668,244188,7787,696757,102202,0.0318893639327076,0.146682415820724,1,1
"17199","Williamson County, Illinois",28509,67631,29168,1296,66695,13486,0.0444322545255074,0.202204063273109,1,2
"17201","Winnebago County, Illinois",112192,62011,115061,6713,282188,53255,0.0583429659050417,0.188721703261655,1,3
"18003","Allen County, Indiana",173694,65732,155681,7401,391449,61588,0.0475395199157251,0.157333394644002,1,2
"18005","Bartholomew County, Indiana",34570,65739,34436,3468,83540,14264,0.100708560808456,0.170744553507302,1,4
"18011","Boone County, Indiana",31327,102005,28756,652,74164,11775,0.0226735290026429,0.158769753519228,1,1
"18019","Clark County, Indiana",56319,68350,51663,1558,124237,20989,0.0301569788823723,0.168943229472701,1,1
"18035","Delaware County, Indiana",48896,54087,47478,3774,112031,19751,0.0794894477442184,0.176299417125617,1,4
"18039","Elkhart County, Indiana",91427,61922,74362,5438,206890,33197,0.0731287485543692,0.160457247812847,1,4
"18043","Floyd County, Indiana",33816,73899,33343,1131,80714,14012,0.0339201631526857,0.17360061451545,1,1
"18053","Grant County, Indiana",25643,50366,26560,1212,66022,12652,0.0456325301204819,0.191633091999636,1,2
"18057","Hamilton County, Indiana",157226,114807,135783,3008,364921,50524,0.0221529941156109,0.138451884106423,0,1
"18059","Hancock County, Indiana",36394,86504,32810,953,83070,14706,0.0290460225540994,0.17703141928494,1,1
"18063","Hendricks County, Indiana",78110,93193,66564,2059,182534,27269,0.0309326362598402,0.149391346269736,1,1
"18067","Howard County, Indiana",32827,55297,35752,2943,83574,17414,0.0823170731707317,0.208366238303779,1,4
"18081","Johnson County, Indiana",72447,81670,63117,1484,165782,26742,0.0235118906158404,0.161308224053275,1,1
"18085","Kosciusko County, Indiana",35963,68778,31651,935,80826,14863,0.0295409307762788,0.183888847648034,1,1
"18089","Lake County, Indiana",205246,66085,194191,13809,499689,89188,0.0711104016149049,0.178487018925772,1,4
"18091","LaPorte County, Indiana",45346,66659,43213,1993,111675,21632,0.046120380441071,0.193704947391986,1,2
"18095","Madison County, Indiana",52833,58937,53332,2747,131744,25107,0.0515075376884422,0.190574143794025,1,3
"18097","Marion County, Indiana",422394,62565,404259,29878,969466,130933,0.0739080638897341,0.135056825097528,0,4
"18105","Monroe County, Indiana",62666,65043,60117,6867,139745,20384,0.114227256849144,0.145865683924291,1,4
"18109","Morgan County, Indiana",30726,75344,28534,1273,72236,13285,0.0446134436111306,0.183911069272939,1,2
"18127","Porter County, Indiana",76110,83395,70116,2962,174791,31627,0.0422442809059273,0.180941810505118,1,2
"18141","St. Joseph County, Indiana",118129,60627,105616,5194,272234,46173,0.0491781548250265,0.16960776390899,1,2
"18157","Tippecanoe County, Indiana",78857,54168,76043,7538,188717,23693,0.0991281248767145,0.125547777889644,0,4
"18163","Vanderburgh County, Indiana",83031,57028,77854,5054,179744,33376,0.0649163819456932,0.185686309417839,1,3
"18167","Vigo County, Indiana",42715,51125,42883,4232,106006,18474,0.0986871254343213,0.174273154349754,1,4
"18173","Warrick County, Indiana",29457,79901,24881,616,65185,12509,0.0247578473534022,0.191899976988571,1,1
"18177","Wayne County, Indiana",25742,49024,27536,2004,66273,12845,0.0727774549680418,0.193819504172136,1,4
"19013","Black Hawk County, Iowa",60026,60529,54689,2563,130274,23467,0.0468650002742782,0.180135713956737,1,2
"19049","Dallas County, Iowa",47573,105132,42260,1310,108016,13589,0.0309985802177,0.125805436231669,0,1
"19061","Dubuque County, Iowa",44181,73671,40644,1413,98677,19247,0.0347652790079717,0.195050518357875,1,1
"19103","Johnson County, Iowa",72995,74140,63337,3907,156420,21100,0.0616859023951245,0.134893236159059,0,3
"19113","Linn County, Iowa",101540,72527,94976,3637,229033,40313,0.0382938847708895,0.176013936856261,1,2
"19153","Polk County, Iowa",225663,77038,207290,7562,501089,71264,0.0364802933088909,0.142218248654431,1,1
"19155","Pottawattamie County, Iowa",42086,68681,38132,1182,93173,17827,0.0309975873282283,0.191332252905885,1,1
"19163","Scott County, Iowa",77149,66832,73525,4810,173924,30109,0.0654199251955117,0.173115843701847,1,3
"19169","Story County, Iowa",50395,66033,39531,2216,99673,13072,0.0560572715084364,0.13114885676161,0,3
"19193","Woodbury County, Iowa",48261,67817,41191,2311,105671,17704,0.0561044888446505,0.167538870645683,1,3
"20015","Butler County, Kansas",30407,80853,25201,500,68240,11378,0.0198404825205349,0.166735052754982,1,1
"20045","Douglas County, Kansas",58134,65774,50248,3941,119964,17073,0.0784309823276548,0.142317695308593,1,4
"20091","Johnson County, Kansas",257215,98523,248469,6488,619195,100501,0.0261119093327538,0.162309127173185,1,1
"20103","Leavenworth County, Kansas",33465,77925,30271,1802,82892,13932,0.0595289220706287,0.168074120542393,1,3
"20161","Riley County, Kansas",34437,53043,27884,2173,71108,7655,0.0779299956964568,0.107653147325195,0,4
"20173","Sedgwick County, Kansas",233444,64286,204815,12077,525525,84066,0.0589654078070454,0.159965748537177,1,3
"20177","Shawnee County, Kansas",68677,60544,75895,6996,177480,34585,0.0921799855062916,0.194867027270678,1,4
"20209","Wyandotte County, Kansas",71538,59362,62255,4099,165746,22934,0.0658421010360614,0.138368346747433,0,3
"21015","Boone County, Kentucky",62261,89931,52041,1490,139093,20968,0.0286312714974731,0.150748060650069,1,1
"21029","Bullitt County, Kentucky",36321,76810,32308,1485,83836,14789,0.0459638479633527,0.176403931485281,1,2
"21037","Campbell County, Kentucky",38481,72967,39836,1901,93300,16179,0.0477206546842052,0.173408360128617,1,2
"21047","Christian County, Kentucky",31201,60767,25454,1586,73037,9733,0.0623084780388151,0.133261223763298,0,3
"21059","Daviess County, Kentucky",43795,66837,41111,2919,103222,18586,0.0710028946024178,0.180058514657728,1,4
"21067","Fayette County, Kentucky",146348,62908,140837,9159,320347,48782,0.065032626369491,0.152278622868327,1,3
"21093","Hardin County, Kentucky",48419,60878,44414,1876,111862,17337,0.0422389336695637,0.154985607266096,1,2
"21111","Jefferson County, Kentucky",331745,64619,336916,22732,773399,136205,0.0674708235880754,0.176112200817431,1,4
"21117","Kenton County, Kentucky",75105,77099,66791,3116,170313,27456,0.0466529921696037,0.161209068010076,1,2
"21145","McCracken County, Kentucky",28250,60935,26995,1353,67490,14212,0.0501203926653084,0.210579345088161,1,3
"21151","Madison County, Kentucky",43669,60685,37118,1616,95187,13668,0.0435368284929145,0.143591036591131,1,2
"21185","Oldham County, Kentucky",29345,115187,22519,468,69431,10514,0.0207824503752387,0.151430917025536,1,1
"21199","Pulaski County, Kentucky",24169,44649,27552,1978,65795,12697,0.0717915214866434,0.192978189832054,1,4
"21227","Warren County, Kentucky",59854,59784,55234,5424,139843,18854,0.0982003838215592,0.134822622512389,0,4
"22005","Ascension Parish, Louisiana",59499,79515,48462,1015,130458,17520,0.0209442449754447,0.134296095295037,0,1
"22015","Bossier Parish, Louisiana",55733,62421,51316,2750,129276,20258,0.0535895237352872,0.156703487112844,1,3
"22017","Caddo Parish, Louisiana",90974,46967,95772,9835,229025,43377,0.102691809714739,0.18939853727759,1,4
"22019","Calcasieu Parish, Louisiana",81335,62197,78144,4222,202418,33214,0.0540284602784603,0.164086197867779,1,3
"22033","East Baton Rouge Parish, Louisiana",199995,61387,180749,16365,450544,70305,0.0905399199995574,0.156044692638233,1,4
"22045","Iberia Parish, Louisiana",26699,43513,28039,2864,68327,11260,0.10214344306145,0.164795761558388,1,4
"22051","Jefferson Parish, Louisiana",181518,61397,176925,12669,425884,81052,0.0716066129715981,0.190314733589428,1,4
"22055","Lafayette Parish, Louisiana",105924,56496,103581,7720,247866,36953,0.0745310433380639,0.149084586026321,1,4
"22057","Lafourche Parish, Louisiana",40883,58593,38523,2369,95870,16086,0.0614957298237417,0.167789715239387,1,3
"22063","Livingston Parish, Louisiana",62879,73126,54424,2860,148425,20563,0.0525503454358371,0.138541350850598,0,3
"22071","Orleans Parish, Louisiana",145271,52322,150880,14602,369749,64058,0.0967788971367975,0.17324725692294,1,4
"22073","Ouachita Parish, Louisiana",63430,45840,63192,7028,157702,25590,0.11121660969743,0.162268075230498,1,4
"22079","Rapides Parish, Louisiana",52831,58161,47887,3256,127189,21692,0.0679934011318312,0.170549339958644,1,4
"22097","St. Landry Parish, Louisiana",26861,41976,32021,3507,81773,13982,0.109521876268699,0.17098553312218,1,4
"22103","St. Tammany Parish, Louisiana",109392,76269,106109,4430,273263,51276,0.0417495217182331,0.187643405803201,1,2
"22105","Tangipahoa Parish, Louisiana",56863,55391,51689,4222,137048,21214,0.0816808218383022,0.154792481466348,1,4
"22109","Terrebonne Parish, Louisiana",41242,57299,40011,2789,104786,17596,0.0697058308965035,0.167923195846773,1,4
"23001","Androscoggin County, Maine",50673,63438,46233,1087,113023,21402,0.0235113447104882,0.189359687851145,1,1
"23003","Aroostook County, Maine",26036,51395,31319,2243,67255,17793,0.0716178677480124,0.264560255743067,1,4
"23005","Cumberland County, Maine",128848,89345,133103,5302,307451,63504,0.0398338129118051,0.206549986827169,1,2
"23011","Kennebec County, Maine",48672,62943,54613,2414,125540,26908,0.0442019299434201,0.214338059582603,1,2
"23019","Penobscot County, Maine",67597,61134,65940,3865,153704,31031,0.0586138914164392,0.201888044553167,1,3
"23031","York County, Maine",93763,81928,92767,4115,216732,48505,0.0443584464303039,0.223801745935072,1,2
"24001","Allegany County, Maryland",22757,46913,26246,2312,67267,14194,0.0880896136554142,0.211009856244518,1,4
"24003","Anne Arundel County, Maryland",253134,113125,226285,7291,593286,95842,0.032220429988731,0.16154434791989,1,1
"24005","Baltimore County, Maryland",358554,86526,337529,17973,846161,156152,0.0532487578845077,0.184541712510976,1,3
"24009","Calvert County, Maryland",39363,120097,33577,322,94573,16099,0.00958989784674033,0.170228289258033,1,1
"24013","Carroll County, Maryland",75119,104942,64437,2406,175305,32142,0.0373387960333349,0.183349020278942,1,1
"24015","Cecil County, Maryland",43913,86292,40707,1606,104942,17833,0.0394526739872749,0.169931962417335,1,2
"24017","Charles County, Maryland",77664,115880,62712,2954,170102,23358,0.0471042224773568,0.137317609434339,0,2
"24021","Frederick County, Maryland",120358,119122,104912,2390,287079,44376,0.0227809974073509,0.154577659807927,1,1
"24025","Harford County, Maryland",115766,100915,101437,3749,263867,46309,0.036958900598401,0.175501294212615,1,1
"24027","Howard County, Maryland",136612,133438,121423,2720,335411,51749,0.0224010278118643,0.154285339479027,1,1
"24031","Montgomery County, Maryland",396050,118323,391297,12928,1052521,181334,0.0330388426182669,0.172285398581121,1,1
"24033","Prince George's County, Maryland",399306,94441,347207,15994,946971,144701,0.0460647394781787,0.152804045741633,1,2
"24037","St. Mary's County, Maryland",50229,113717,44392,2611,114877,15398,0.0588169039466571,0.134039015642818,0,3
"24043","Washington County, Maryland",61610,69244,59530,3165,155590,28714,0.0531664706870486,0.184549135548557,1,3
"24045","Wicomico County, Maryland",49447,72198,40611,1776,104664,17469,0.0437319937947847,0.166905526255446,1,2
"24510","Baltimore city, Maryland",223686,55198,254707,27773,569931,89326,0.109039013454675,0.156731253432433,1,4
"25001","Barnstable County, Massachusetts",95979,91438,107187,4301,232457,78236,0.0401261346991706,0.33656117045303,1,2
"25003","Berkshire County, Massachusetts",54904,74176,58370,2407,127859,31990,0.0412369367825938,0.250197483165049,1,2
"25005","Bristol County, Massachusetts",263149,81551,233194,13603,580068,103568,0.0583334048045833,0.178544584428033,1,3
"25009","Essex County, Massachusetts",350840,92413,314003,14672,806765,149588,0.0467256682260997,0.185417066927792,1,2
"25011","Franklin County, Massachusetts",30105,70306,32142,1486,70894,17827,0.0462323439736171,0.251459926086834,1,2
"25013","Hampden County, Massachusetts",187287,63866,183441,14012,461041,84207,0.0763842325325309,0.182645361258543,1,4
"25015","Hampshire County, Massachusetts",66914,82078,62178,4344,162588,31562,0.0698639390137991,0.194122567471154,1,4
"25017","Middlesex County, Massachusetts",665247,118800,638217,28551,1617105,267797,0.0447355679964652,0.165602728332421,1,2
"25021","Norfolk County, Massachusetts",302151,115969,281839,10023,725531,130192,0.0355628568083196,0.17944374533962,1,1
"25023","Plymouth County, Massachusetts",223859,103173,205217,8263,533069,105883,0.0402646954199701,0.198629070533083,1,2
"25025","Suffolk County, Massachusetts",342856,85358,330101,27716,766381,103334,0.0839621812717926,0.134833718476841,0,4
"25027","Worcester County, Massachusetts",366466,86258,338087,16593,862927,148205,0.0490790831945623,0.171746856918372,1,2
"26005","Allegan County, Michigan",53671,75901,45890,1374,121210,22628,0.0299411636522118,0.186684266974672,1,1
"26017","Bay County, Michigan",40655,55134,44664,3391,102821,22099,0.0759224431309332,0.214926911817625,1,4
"26021","Berrien County, Michigan",61428,61333,63311,3722,152900,32933,0.0587891519641137,0.21538914323087,1,3
"26025","Calhoun County, Michigan",56579,59522,53388,2623,133289,24721,0.0491308908368922,0.185469168498526,1,2
"26037","Clinton County, Michigan",33479,78702,31010,1322,79748,15279,0.0426314092228313,0.191591011686813,1,2
"26045","Eaton County, Michigan",43903,71013,44942,1755,108992,21634,0.0390503315384273,0.198491632413388,1,2
"26049","Genesee County, Michigan",157326,57003,167950,11811,401983,75909,0.0703245013396844,0.188836343825485,1,4
"26055","Grand Traverse County, Michigan",40069,74344,39581,2553,96464,21049,0.0645006442485031,0.218205755515011,1,3
"26065","Ingham County, Michigan",122071,59823,118485,7446,284108,42215,0.0628433978984682,0.148587860954285,1,3
"26067","Ionia County, Michigan",26047,75865,22878,1343,66809,10846,0.0587026838010316,0.16234339684773,1,3
"26075","Jackson County, Michigan",61985,59059,63368,3023,160066,30901,0.0477054664815049,0.193051616208314,1,2
"26077","Kalamazoo County, Michigan",118480,69584,108397,6728,261173,42908,0.0620681384171149,0.164289570514563,1,3
"26081","Kent County, Michigan",294921,77028,256173,9612,659083,99167,0.0375215186612172,0.150462081407046,1,1
"26087","Lapeer County, Michigan",36201,71551,35259,1739,88780,17685,0.0493207408037664,0.199200270331156,1,2
"26091","Lenawee County, Michigan",40207,67267,38264,2043,98567,19685,0.0533922224545264,0.19971187111305,1,3
"26093","Livingston County, Michigan",82869,100139,76620,1452,196161,38837,0.0189506656225529,0.19798532837822,1,1
"26099","Macomb County, Michigan",368038,73830,359089,16181,874195,160508,0.0450612522243789,0.183606632387511,1,2
"26103","Marquette County, Michigan",28855,61474,28633,1607,66661,13652,0.0561240526665037,0.204797407779661,1,3
"26111","Midland County, Michigan",34184,78487,35325,1448,83674,17185,0.0409907997169144,0.205380404904749,1,2
"26115","Monroe County, Michigan",64843,69563,62946,2114,155609,30732,0.033584342134528,0.197495003502368,1,1
"26117","Montcalm County, Michigan",26006,61967,25218,903,67433,13008,0.0358077563645015,0.192902584787864,1,1
"26121","Muskegon County, Michigan",70168,58074,67255,4398,176565,32084,0.0653929075905137,0.181712117350551,1,3
"26125","Oakland County, Michigan",519499,90594,530638,24088,1269431,234768,0.045394412009694,0.184939551657396,1,2
"26139","Ottawa County, Michigan",143399,85652,111425,3372,300873,49556,0.0302625084137312,0.164707368225132,1,1
"26145","Saginaw County, Michigan",74937,53646,79275,6108,188330,38452,0.0770482497634816,0.204173525195136,1,4
"26147","St. Clair County, Michigan",69793,63510,69109,3260,160151,32455,0.0471718589474598,0.202652496706234,1,2
"26155","Shiawassee County, Michigan",29379,61564,28629,1044,68022,13698,0.036466519962276,0.201376025403546,1,1
"26159","Van Buren County, Michigan",30753,60182,31239,1993,75692,15022,0.063798457056884,0.198462188870686,1,3
"26161","Washtenaw County, Michigan",141074,79665,150945,9624,366376,58011,0.0637583225678227,0.158337336506758,1,3
"26163","Wayne County, Michigan",636701,55867,691389,61530,1757043,292355,0.0889947627167919,0.166390350150793,1,4
"27003","Anoka County, Minnesota",157283,92133,138032,3973,368864,56931,0.028783180711719,0.154341437494578,1,1
"27013","Blue Earth County, Minnesota",34015,68104,28182,2507,69631,10729,0.0889574905968349,0.154083669629906,1,4
"27019","Carver County, Minnesota",49207,116158,41063,1350,110034,16123,0.0328763120083774,0.146527436974026,1,1
"27027","Clay County, Minnesota",32227,81386,27301,2055,65929,9609,0.075271968059778,0.145747698281485,1,4
"27035","Crow Wing County, Minnesota",26938,66568,28475,1446,67948,16744,0.0507813871817384,0.246423735797963,1,3
"27037","Dakota County, Minnesota",186438,97501,175139,5308,443341,70634,0.030307355871622,0.159322056836611,1,1
"27053","Hennepin County, Minnesota",518845,89399,542072,26871,1260121,199148,0.0495709057099426,0.158038791512879,1,2
"27109","Olmsted County, Minnesota",71720,86976,68745,2571,164020,27681,0.0373990835697142,0.168766004145836,1,1
"27123","Ramsey County, Minnesota",223234,75113,221871,9898,536413,86047,0.0446115084891671,0.160411846841892,1,2
"27131","Rice County, Minnesota",29308,76319,23616,1704,67693,11388,0.0721544715447155,0.168230097646729,1,4
"27137","St. Louis County, Minnesota",85650,62704,87295,6505,199532,42724,0.0745174408614468,0.214121043241184,1,4
"27139","Scott County, Minnesota",63546,113311,54671,1385,154520,19801,0.025333357721644,0.128145223919234,0,1
"27141","Sherburne County, Minnesota",46831,96889,35577,1176,100824,12314,0.0330550636647272,0.122133618979608,0,1
"27145","Stearns County, Minnesota",73776,71880,62331,2224,160405,26086,0.0356804800179686,0.162625853308812,1,1
"27163","Washington County, Minnesota",112234,106509,106606,2851,275912,45081,0.0267433352719359,0.163389051581664,1,1
"27171","Wright County, Minnesota",67746,93602,54884,2146,148003,20398,0.0391006486407696,0.137821530644649,0,2
"28033","DeSoto County, Mississippi",85257,79747,69746,3266,191723,26678,0.0468270581825481,0.139148667608998,0,2
"28035","Forrest County, Mississippi",31694,53464,30635,2552,78110,11597,0.0833034111310592,0.148470106260402,1,4
"28047","Harrison County, Mississippi",85333,56041,83711,6658,211044,35964,0.0795355449104658,0.170409961903679,1,4
"28049","Hinds County, Mississippi",86463,46672,88435,8879,217730,36162,0.100401424775259,0.166086437330639,1,4
"28059","Jackson County, Mississippi",61543,60966,58331,5038,144975,25183,0.0863691690524764,0.173705811346784,1,4
"28067","Jones County, Mississippi",28295,59815,25249,1674,66569,12136,0.0662996554318983,0.182307079872013,1,3
"28073","Lamar County, Mississippi",29444,59560,24075,1525,65783,10264,0.063343717549325,0.156028153170272,1,3
"28075","Lauderdale County, Mississippi",29405,49904,29478,3120,70904,13206,0.105841644616324,0.186251833464967,1,4
"28081","Lee County, Mississippi",35552,57229,31064,1837,82959,12940,0.0591359773371105,0.155980665147844,1,3
"28089","Madison County, Mississippi",49778,76446,43293,1316,111113,17228,0.0303975238491211,0.155049364160809,1,1
"28121","Rankin County, Mississippi",71938,72034,58602,1854,158979,26738,0.031637145489915,0.168185735222891,1,1
"29019","Boone County, Missouri",84896,62561,77339,6000,187690,25564,0.0775805221169139,0.136203313975172,0,4
"29021","Buchanan County, Missouri",34735,56386,34353,2170,82911,14799,0.0631677000553081,0.178492600499331,1,3
"29031","Cape Girardeau County, Missouri",37739,64679,33005,2592,82899,14500,0.0785335555218906,0.174911639464891,1,4
"29037","Cass County, Missouri",46950,76601,43143,1519,110394,19764,0.0352084926871103,0.179031469101582,1,1
"29043","Christian County, Missouri",38219,73047,35652,881,93114,15981,0.0247110961516885,0.171628326567433,1,1
"29047","Clay County, Missouri",110817,77612,102352,5080,257033,39709,0.0496326403001407,0.154489890403178,1,2
"29051","Cole County, Missouri",34798,70669,30702,1141,76969,14253,0.0371637026903785,0.185178448466266,1,1
"29071","Franklin County, Missouri",44526,62694,43809,1631,105879,20746,0.0372297929649159,0.19594064923167,1,1
"29077","Greene County, Missouri",128887,55098,130986,6657,303293,52915,0.0508222252759837,0.174468253471066,1,3
"29095","Jackson County, Missouri",296060,62422,309195,22546,716531,115606,0.0729183848380472,0.161341239946353,1,4
"29097","Jasper County, Missouri",55368,53486,48405,2697,124075,19905,0.05571738456771,0.160427160991336,1,3
"29099","Jefferson County, Missouri",100642,78568,88478,3848,229336,38041,0.0434910373200118,0.165874524714829,1,2
"29165","Platte County, Missouri",49365,92386,43009,2287,110534,17410,0.0531749168778628,0.157508097056109,1,3
"29183","St. Charles County, Missouri",181776,98831,163195,4438,413803,70518,0.0271944606146022,0.17041442425502,1,1
"29187","St. Francois County, Missouri",22786,46775,24466,1696,66969,11628,0.0693206899370555,0.173632576266631,1,4
"29189","St. Louis County, Missouri",395782,79440,413258,19382,990414,191309,0.046900483475214,0.193160637874667,1,2
"29510","St. Louis city, Missouri",124612,52847,148348,13224,286578,45176,0.0891417477822418,0.15763945592474,1,4
"30013","Cascade County, Montana",37951,58698,35343,1674,84864,16541,0.0473644003055768,0.194911858974359,1,2
"30029","Flathead County, Montana",44908,65680,46044,1583,111814,23431,0.0343801581096343,0.209553365410414,1,1
"30031","Gallatin County, Montana",58293,83064,52616,2129,124857,17107,0.0404629770412042,0.137012742577509,0,2
"30049","Lewis and Clark County, Montana",32100,72250,30541,1359,73832,15229,0.0444975606561671,0.206265575902048,1,2
"30063","Missoula County, Montana",58615,68305,53358,2871,121041,20890,0.0538063645563927,0.172586148495138,1,3
"30111","Yellowstone County, Montana",82974,79283,70060,2592,169852,31392,0.0369968598344276,0.184819725408002,1,1
"31055","Douglas County, Nebraska",256730,74250,238829,12530,586327,84111,0.0524643154725766,0.143454079378913,1,3
"31109","Lancaster County, Nebraska",153457,66289,132670,7608,324756,50265,0.0573452928318384,0.154777740826959,1,3
"31153","Sarpy County, Nebraska",91434,98603,75460,1503,196553,25404,0.019917837264776,0.129247582077099,0,1
"32003","Clark County, Nevada",962138,70797,857362,51339,2322985,366089,0.0598801906312619,0.157594216062523,1,3
"32031","Washoe County, Nevada",223492,80125,198684,9271,496745,88403,0.046662036198184,0.177964549215392,1,2
"33005","Cheshire County, New Hampshire",33554,77757,31960,447,77350,17151,0.0139862327909887,0.221732385261797,1,1
"33009","Grafton County, New Hampshire",37495,82045,37847,1803,91126,21534,0.047639178798848,0.236310163948818,1,2
"33011","Hillsborough County, New Hampshire",194724,96921,167816,3996,426594,73312,0.0238117938694761,0.171854268930177,1,1
"33013","Merrimack County, New Hampshire",66142,84690,62024,1881,156020,31446,0.0303269702050819,0.201551083194462,1,1
"33015","Rockingham County, New Hampshire",138454,107442,127290,3548,319424,65038,0.027873360043994,0.203610248447205,1,1
